raceId,driverId,constructorId,circuitId,lap,milliseconds,grid
7,19,7,22,35,103997,5
7,19,7,22,36,103867,5
7,19,7,22,37,103964,5
7,19,7,22,38,103480,5
7,19,7,22,39,103383,5
7,19,7,22,40,104477,5
7,19,7,22,41,103576,5
7,19,7,22,42,104058,5
7,19,7,22,43,104042,5
7,19,7,22,44,104797,5
7,19,7,22,45,104586,5
7,19,7,22,46,103415,5
7,19,7,22,47,103528,5
7,19,7,22,48,104536,5
7,19,7,22,49,104243,5
7,19,7,22,50,104086,5
7,19,7,22,51,104934,5
7,19,7,22,52,104541,5
7,19,7,22,53,104522,5
7,19,7,22,54,104969,5
7,19,7,22,55,104399,5
7,19,7,22,56,105503,5
7,19,7,22,57,104284,5
7,19,7,22,58,105119,5
7,19,7,22,59,105593,5
7,19,7,22,60,100885,5
7,20,7,22,1,101900,11
7,20,7,22,2,101251,11
7,20,7,22,3,101007,11
7,20,7,22,4,101952,11
7,20,7,22,5,102126,11
7,20,7,22,6,100938,11
7,20,7,22,7,100970,11
7,20,7,22,8,101778,11
7,20,7,22,9,102044,11
7,20,7,22,10,101607,11
7,20,7,22,11,102176,11
7,20,7,22,12,101495,11
7,20,7,22,13,100806,11
7,20,7,22,14,101752,11
7,20,7,22,15,102062,11
7,20,7,22,16,101936,11
7,20,7,22,17,101522,11
7,20,7,22,18,101228,11
7,20,7,22,19,101968,11
7,20,7,22,20,102767,11
7,20,7,22,21,103009,11
7,20,7,22,22,103026,11
7,20,7,22,23,102020,11
7,20,7,22,24,101895,11
7,20,7,22,25,102819,11
7,20,7,22,26,102945,11
7,20,7,22,27,102874,11
7,20,7,22,28,101651,11
7,20,7,22,29,102310,11
7,20,7,22,30,99636,11
7,20,7,22,31,99962,11
7,20,7,22,32,100163,11
7,20,7,22,33,99886,11
7,20,7,22,34,100038,11
7,20,7,22,35,99961,11
7,20,7,22,36,100331,11
7,20,7,22,37,100187,11
7,20,7,22,38,100109,11
7,20,7,22,39,99985,11
7,20,7,22,40,100223,11
7,20,7,22,41,100489,11
7,20,7,22,42,100427,11
7,20,7,22,43,100540,11
7,20,7,22,44,101100,11
7,20,7,22,45,100584,11
7,20,7,22,46,100154,11
7,20,7,22,47,101016,11
7,20,7,22,48,99881,11
7,20,7,22,49,100084,11
7,20,7,22,50,100886,11
7,20,7,22,51,101034,11
7,20,7,22,52,100156,11
7,20,7,22,53,100664,11
7,20,7,22,54,100599,11
7,20,7,22,55,100715,11
7,20,7,22,56,101523,11
7,20,7,22,57,101451,11
7,20,7,22,58,101121,11
7,20,7,22,59,100895,11
7,20,7,22,60,97354,11
8,1,2,1,1,81807,14
8,1,2,1,2,82504,14
8,1,2,1,3,82497,14
8,1,2,1,4,82140,14
8,1,2,1,5,81970,14
8,1,2,1,6,81483,14
8,1,2,1,7,82336,14
8,1,2,1,8,81931,14
8,1,2,1,9,81920,14
8,1,2,1,10,82934,14
8,1,2,1,11,82932,14
8,1,2,1,12,82349,14
8,1,2,1,13,81876,14
8,1,2,1,14,82283,14
8,1,2,1,15,83207,14
8,1,2,1,16,83002,14
8,1,2,1,17,82598,14
8,1,2,1,18,82901,14
8,1,2,1,19,81922,14
8,1,2,1,20,81933,14
8,1,2,1,21,83970,14
8,1,2,1,22,83310,14
8,1,2,1,23,83115,14
8,1,2,1,24,82971,14
8,1,2,1,25,82362,14
8,1,2,1,26,83737,14
8,1,2,1,27,82759,14
8,1,2,1,28,83694,14
8,1,2,1,29,83466,14
8,1,2,1,30,80536,14
8,1,2,1,31,79982,14
8,1,2,1,32,80036,14
8,1,2,1,33,80893,14
8,1,2,1,34,80792,14
8,1,2,1,35,80824,14
8,1,2,1,36,80988,14
8,1,2,1,37,79965,14
8,1,2,1,38,81435,14
8,1,2,1,39,80823,14
8,1,2,1,40,81606,14
8,1,2,1,41,80123,14
8,1,2,1,42,81413,14
8,1,2,1,43,81457,14
8,1,2,1,44,80519,14
8,1,2,1,45,80975,14
8,1,2,1,46,80821,14
8,1,2,1,47,81796,14
8,1,2,1,48,81577,14
8,1,2,1,49,82246,14
8,1,2,1,50,81622,14
8,1,2,1,51,81925,14
8,1,2,1,52,82185,14
8,1,2,1,53,81936,14
8,1,2,1,54,81532,14
8,1,2,1,55,81490,14
8,1,2,1,56,81775,14
8,1,2,1,57,82245,14
8,1,2,1,58,81541,14
8,1,2,1,59,82272,14
8,1,2,1,60,79271,14
8,2,2,1,1,81475,8
8,2,2,1,2,81227,8
8,2,2,1,3,81622,8
8,2,2,1,4,81477,8
8,2,2,1,5,80896,8
8,2,2,1,6,81583,8
8,2,2,1,7,81489,8
8,2,2,1,8,82031,8
8,2,2,1,9,82190,8
8,2,2,1,10,81596,8
8,2,2,1,11,81513,8
8,2,2,1,12,81149,8
8,2,2,1,13,81594,8
8,2,2,1,14,81866,8
8,2,2,1,15,81444,8
8,2,2,1,16,82519,8
8,2,2,1,17,82274,8
8,2,2,1,18,82144,8
8,2,2,1,19,82238,8
8,2,2,1,20,82432,8
8,2,2,1,21,82629,8
8,2,2,1,22,82756,8
8,2,2,1,23,82287,8
8,2,2,1,24,82410,8
8,2,2,1,25,82601,8
8,2,2,1,26,82484,8
8,2,2,1,27,83016,8
8,2,2,1,28,83225,8
8,2,2,1,29,82864,8
8,2,2,1,30,79570,8
8,2,2,1,31,80269,8
8,2,2,1,32,80257,8
8,2,2,1,33,79670,8
8,2,2,1,34,80349,8
8,2,2,1,35,79968,8
8,2,2,1,36,80608,8
8,2,2,1,37,80541,8
8,2,2,1,38,80460,8
8,2,2,1,39,80421,8
8,2,2,1,40,79466,8
8,2,2,1,41,79936,8
8,2,2,1,42,80481,8
8,2,2,1,43,81287,8
8,2,2,1,44,80893,8
8,2,2,1,45,81515,8
8,2,2,1,46,80764,8
8,2,2,1,47,80757,8
8,2,2,1,48,81474,8
8,2,2,1,49,80790,8
8,2,2,1,50,80455,8
8,2,2,1,51,81102,8
8,2,2,1,52,81519,8
8,2,2,1,53,80667,8
8,2,2,1,54,81365,8
8,2,2,1,55,81097,8
8,2,2,1,56,81394,8
8,2,2,1,57,81376,8
8,2,2,1,58,81087,8
8,2,2,1,59,81275,8
8,2,2,1,60,78444,8
8,3,2,1,1,91282,4
8,3,2,1,2,92359,4
8,3,2,1,3,91994,4
8,3,2,1,4,91389,4
8,3,2,1,5,92123,4
8,3,2,1,6,91726,4
8,3,2,1,7,92610,4
8,3,2,1,8,91724,4
8,3,2,1,9,91199,4
8,3,2,1,10,91888,4
8,3,2,1,11,91866,4
8,3,2,1,12,91434,4
8,3,2,1,13,92397,4
8,3,2,1,14,92843,4
8,3,2,1,15,91681,4
8,3,2,1,16,92723,4
8,3,2,1,17,92021,4
8,3,2,1,18,92345,4
8,3,2,1,19,92343,4
8,3,2,1,20,92440,4
8,3,2,1,21,92724,4
8,3,2,1,22,92060,4
8,3,2,1,23,93208,4
8,3,2,1,24,92881,4
8,3,2,1,25,93086,4
8,3,2,1,26,92366,4
8,3,2,1,27,92255,4
8,3,2,1,28,93393,4
8,3,2,1,29,92329,4
8,3,2,1,30,90149,4
8,3,2,1,31,90609,4
8,3,2,1,32,90113,4
8,3,2,1,33,90776,4
8,3,2,1,34,90139,4
8,3,2,1,35,89709,4
8,3,2,1,36,90541,4
8,3,2,1,37,90504,4
8,3,2,1,38,91734,4
8,3,2,1,39,90057,4
8,3,2,1,40,90433,4
8,3,2,1,41,90253,4
8,3,2,1,42,90580,4
8,3,2,1,43,90608,4
8,3,2,1,44,90329,4
8,3,2,1,45,91012,4
8,3,2,1,46,90736,4
8,3,2,1,47,91524,4
8,3,2,1,48,90625,4
8,3,2,1,49,91864,4
8,3,2,1,50,91158,4
8,3,2,1,51,91678,4
8,3,2,1,52,91177,4
8,3,2,1,53,90799,4
8,3,2,1,54,91092,4
8,3,2,1,55,90607,4
8,3,2,1,56,91259,4
8,3,2,1,57,91441,4
8,3,2,1,58,91429,4
8,3,2,1,59,92086,4
8,3,2,1,60,88583,4
8,4,2,1,1,92340,15
8,4,2,1,2,93007,15
8,4,2,1,3,91679,15
8,4,2,1,4,92910,15
8,4,2,1,5,91825,15
8,4,2,1,6,92877,15
8,4,2,1,7,91944,15
8,4,2,1,8,92654,15
8,4,2,1,9,92409,15
8,4,2,1,10,91472,15
8,4,2,1,11,93382,15
8,4,2,1,12,92020,15
8,4,2,1,13,91882,15
8,4,2,1,14,92249,15
8,4,2,1,15,93893,15
8,4,2,1,16,92041,15
8,4,2,1,17,92811,15
8,4,2,1,18,92207,15
8,4,2,1,19,92343,15
8,4,2,1,20,92068,15
8,4,2,1,21,93081,15
8,4,2,1,22,92891,15
8,4,2,1,23,92454,15
8,4,2,1,24,93512,15
8,4,2,1,25,93615,15
8,4,2,1,26,93378,15
8,4,2,1,27,93812,15
8,4,2,1,28,93099,15
8,4,2,1,29,93486,15
8,4,2,1,30,90186,15
8,4,2,1,31,89652,15
8,4,2,1,32,90570,15
8,4,2,1,33,90590,15
8,4,2,1,34,90545,15
8,4,2,1,35,90798,15
8,4,2,1,36,91370,15
8,4,2,1,37,90608,15
8,4,2,1,38,90280,15
8,4,2,1,39,90687,15
8,4,2,1,40,90793,15
8,4,2,1,41,91406,15
8,4,2,1,42,91016,15
8,4,2,1,43,90435,15
8,4,2,1,44,91467,15
8,4,2,1,45,91437,15
8,4,2,1,46,91217,15
8,4,2,1,47,91690,15
8,4,2,1,48,91824,15
8,4,2,1,49,91124,15
8,4,2,1,50,90912,15
8,4,2,1,51,91408,15
8,4,2,1,52,91734,15
8,4,2,1,53,91462,15
8,4,2,1,54,91068,15
8,4,2,1,55,91697,15
8,4,2,1,56,90644,15
8,4,2,1,57,91553,15
8,4,2,1,58,92194,15
8,4,2,1,59,92272,15
8,4,2,1,60,86962,15
8,5,2,1,1,90530,11
8,5,2,1,2,91014,11
8,5,2,1,3,91914,11
8,5,2,1,4,91061,11
8,5,2,1,5,92230,11
8,5,2,1,6,91031,11
8,5,2,1,7,92236,11
8,5,2,1,8,91553,11
8,5,2,1,9,91118,11
8,5,2,1,10,92399,11
8,5,2,1,11,91049,11
8,5,2,1,12,91323,11
8,5,2,1,13,92065,11
8,5,2,1,14,91899,11
8,5,2,1,15,92056,11
8,5,2,1,16,91766,11
8,5,2,1,17,91374,11
8,5,2,1,18,91721,11
8,5,2,1,19,92831,11
8,5,2,1,20,91461,11
8,5,2,1,21,93112,11
8,5,2,1,22,92454,11
8,5,2,1,23,92019,11
8,5,2,1,24,91319,11
8,5,2,1,25,91443,11
8,5,2,1,26,92308,11
8,5,2,1,27,92297,11
8,5,2,1,28,92669,11
8,5,2,1,29,93580,11
8,5,2,1,30,89788,11
8,5,2,1,31,89484,11
8,5,2,1,32,90258,11
8,5,2,1,33,89741,11
8,5,2,1,34,90571,11
8,5,2,1,35,89407,11
8,5,2,1,36,89206,11
8,5,2,1,37,88803,11
8,5,2,1,38,89872,11
8,5,2,1,39,89320,11
8,5,2,1,40,89366,11
8,5,2,1,41,90643,11
8,5,2,1,42,89220,11
8,5,2,1,43,90251,11
8,5,2,1,44,90205,11
8,5,2,1,45,90352,11
8,5,2,1,46,91098,11
8,5,2,1,47,89968,11
8,5,2,1,48,91205,11
8,5,2,1,49,89574,11
8,5,2,1,50,90919,11
8,5,2,1,51,91415,11
8,5,2,1,52,88507,11
8,5,2,1,53,90712,11
8,5,2,1,54,90722,11
8,5,2,1,55,90877,11
8,5,2,1,56,91809,11
8,5,2,1,57,90537,11
8,5,2,1,58,90365,11
8,5,2,1,59,91095,11
8,5,2,1,60,88495,11
8,6,2,1,1,98251,8
8,6,2,1,2,97726,8
8,6,2,1,3,98023,8
8,6,2,1,4,98802,8
8,6,2,1,5,97919,8
8,6,2,1,6,97922,8
8,6,2,1,7,97584,8
8,6,2,1,8,99083,8
8,6,2,1,9,98048,8
8,6,2,1,10,98994,8
8,6,2,1,11,98090,8
8,6,2,1,12,99083,8
8,6,2,1,13,98944,8
8,6,2,1,14,98447,8
8,6,2,1,15,98232,8
8,6,2,1,16,98328,8
8,6,2,1,17,98374,8
8,6,2,1,18,99347,8
8,6,2,1,19,98919,8
8,6,2,1,20,98295,8
8,6,2,1,21,98806,8
8,6,2,1,22,98924,8
8,6,2,1,23,97911,8
8,6,2,1,24,98995,8
8,6,2,1,25,99537,8
8,6,2,1,26,99133,8
8,6,2,1,27,99394,8
8,6,2,1,28,99570,8
8,6,2,1,29,99183,8
8,6,2,1,30,96620,8
8,6,2,1,31,97059,8
8,6,2,1,32,95529,8
8,6,2,1,33,96208,8
8,6,2,1,34,97681,8
8,6,2,1,35,96588,8
8,6,2,1,36,96532,8
8,6,2,1,37,96466,8
8,6,2,1,38,97333,8
8,6,2,1,39,96211,8
8,6,2,1,40,97255,8
8,6,2,1,41,96669,8
8,6,2,1,42,96471,8
8,6,2,1,43,96799,8
8,6,2,1,44,96951,8
8,6,2,1,45,96764,8
8,6,2,1,46,97672,8
8,6,2,1,47,96740,8
8,6,2,1,48,97262,8
8,6,2,1,49,97526,8
8,6,2,1,50,97363,8
8,6,2,1,51,97757,8
8,6,2,1,52,97170,8
8,6,2,1,53,97784,8
8,6,2,1,54,97853,8
8,6,2,1,55,98074,8
8,6,2,1,56,96611,8
8,6,2,1,57,97936,8
8,6,2,1,58,98197,8
8,6,2,1,59,97553,8
8,6,2,1,60,94347,8
8,7,2,1,1,86636,17
8,7,2,1,2,86130,17
8,7,2,1,3,86316,17
8,7,2,1,4,86581,17
8,7,2,1,5,86651,17
8,7,2,1,6,86882,17
8,7,2,1,7,86424,17
8,7,2,1,8,87335,17
8,7,2,1,9,86838,17
8,7,2,1,10,87039,17
8,7,2,1,11,86841,17
8,7,2,1,12,87177,17
8,7,2,1,13,87907,17
8,7,2,1,14,86979,17
8,7,2,1,15,86948,17
8,7,2,1,16,86860,17
8,7,2,1,17,87274,17
8,7,2,1,18,87316,17
8,7,2,1,19,87422,17
8,7,2,1,20,87668,17
8,7,2,1,21,87655,17
8,7,2,1,22,87529,17
8,7,2,1,23,88517,17
8,7,2,1,24,87964,17
8,7,2,1,25,87165,17
8,7,2,1,26,86996,17
8,7,2,1,27,87447,17
8,7,2,1,28,87898,17
8,7,2,1,29,87502,17
8,7,2,1,30,84769,17
8,7,2,1,31,85127,17
8,7,2,1,32,85000,17
8,7,2,1,33,84236,17
8,7,2,1,34,85770,17
8,7,2,1,35,85707,17
8,7,2,1,36,84742,17
8,7,2,1,37,85427,17
8,7,2,1,38,84917,17
8,7,2,1,39,85206,17
8,7,2,1,40,85774,17
8,7,2,1,41,85976,17
8,7,2,1,42,86012,17
8,7,2,1,43,85802,17
8,7,2,1,44,86340,17
8,7,2,1,45,85490,17
8,7,2,1,46,85643,17
8,7,2,1,47,84642,17
8,7,2,1,48,85879,17
8,7,2,1,49,86247,17
8,7,2,1,50,86154,17
8,7,2,1,51,85769,17
8,7,2,1,52,86515,17
8,7,2,1,53,86126,17
8,7,2,1,54,86573,17
8,7,2,1,55,86487,17
8,7,2,1,56,86981,17
8,7,2,1,57,86513,17
8,7,2,1,58,86689,17
8,7,2,1,59,86410,17
8,7,2,1,60,83402,17
8,8,2,1,1,105375,1
8,8,2,1,2,105638,1
8,8,2,1,3,105849,1
8,8,2,1,4,106277,1
8,8,2,1,5,106142,1
8,8,2,1,6,106518,1
8,8,2,1,7,107172,1
8,8,2,1,8,105756,1
8,8,2,1,9,106516,1
8,8,2,1,10,106410,1
8,8,2,1,11,106296,1
8,8,2,1,12,106683,1
8,8,2,1,13,106248,1
8,8,2,1,14,106636,1
8,8,2,1,15,105775,1
8,8,2,1,16,106263,1
8,8,2,1,17,107214,1
8,8,2,1,18,107248,1
8,8,2,1,19,106882,1
8,8,2,1,20,106537,1
8,8,2,1,21,107314,1
8,8,2,1,22,107602,1
8,8,2,1,23,106729,1
8,8,2,1,24,106198,1
8,8,2,1,25,107327,1
8,8,2,1,26,107646,1
8,8,2,1,27,107518,1
8,8,2,1,28,108125,1
8,8,2,1,29,108184,1
8,8,2,1,30,103802,1
8,8,2,1,31,104143,1
8,8,2,1,32,103807,1
8,8,2,1,33,103568,1
8,8,2,1,34,103657,1
8,8,2,1,35,104660,1
8,8,2,1,36,104483,1
8,8,2,1,37,104871,1
8,8,2,1,38,105852,1
8,8,2,1,39,104763,1
8,8,2,1,40,104094,1
8,8,2,1,41,105178,1
8,8,2,1,42,104196,1
8,8,2,1,43,105693,1
8,8,2,1,44,103653,1
8,8,2,1,45,104512,1
8,8,2,1,46,105227,1
8,8,2,1,47,105596,1
8,8,2,1,48,104607,1
8,8,2,1,49,104562,1
8,8,2,1,50,105185,1
8,8,2,1,51,106234,1
8,8,2,1,52,104347,1
8,8,2,1,53,105094,1
8,8,2,1,54,105474,1
8,8,2,1,55,104935,1
8,8,2,1,56,104989,1
8,8,2,1,57,105365,1
8,8,2,1,58,105718,1
8,8,2,1,59,105499,1
8,8,2,1,60,103110,1
8,9,2,1,1,96194,18
8,9,2,1,2,95783,18
8,9,2,1,3,95631,18
8,9,2,1,4,95586,18
8,9,2,1,5,95873,18
8,9,2,1,6,96123,18
8,9,2,1,7,96104,18
8,9,2,1,8,95697,18
8,9,2,1,9,96063,18
8,9,2,1,10,96186,18
8,9,2,1,11,95516,18
8,9,2,1,12,96132,18
8,9,2,1,13,95055,18
8,9,2,1,14,96381,18
8,9,2,1,15,96515,18
8,9,2,1,16,96605,18
8,9,2,1,17,96102,18
8,9,2,1,18,96490,18
8,9,2,1,19,97077,18
8,9,2,1,20,97121,18
8,9,2,1,21,96472,18
8,9,2,1,22,96601,18
8,9,2,1,23,97119,18
8,9,2,1,24,95906,18
8,9,2,1,25,96523,18
8,9,2,1,26,97373,18
8,9,2,1,27,97247,18
8,9,2,1,28,97003,18
8,9,2,1,29,96145,18
8,9,2,1,30,93997,18
8,9,2,1,31,93785,18
8,9,2,1,32,94278,18
8,9,2,1,33,93775,18
8,9,2,1,34,93719,18
8,9,2,1,35,93265,18
8,9,2,1,36,94902,18
8,9,2,1,37,94167,18
8,9,2,1,38,94484,18
8,9,2,1,39,94455,18
8,9,2,1,40,93989,18
8,9,2,1,41,93945,18
8,9,2,1,42,94116,18
8,9,2,1,43,94300,18
8,9,2,1,44,94875,18
8,9,2,1,45,94362,18
8,9,2,1,46,95639,18
8,9,2,1,47,95339,18
8,9,2,1,48,95282,18
8,9,2,1,49,94882,18
8,9,2,1,50,95720,18
8,9,2,1,51,94931,18
8,9,2,1,52,95069,18
8,9,2,1,53,95215,18
8,9,2,1,54,95520,18
8,9,2,1,55,95537,18
8,9,2,1,56,95048,18
8,9,2,1,57,95069,18
8,9,2,1,58,95684,18
8,9,2,1,59,95768,18
8,9,2,1,60,92382,18
8,10,2,1,1,98130,17
8,10,2,1,2,97339,17
8,10,2,1,3,97631,17
8,10,2,1,4,97899,17
8,10,2,1,5,96324,17
8,10,2,1,6,96936,17
8,10,2,1,7,97597,17
8,10,2,1,8,98437,17
8,10,2,1,9,97990,17
8,10,2,1,10,97882,17
8,10,2,1,11,97634,17
8,10,2,1,12,98042,17
8,10,2,1,13,97543,17
8,10,2,1,14,97498,17
8,10,2,1,15,97599,17
8,10,2,1,16,98753,17
8,10,2,1,17,97628,17
8,10,2,1,18,97920,17
8,10,2,1,19,98445,17
8,10,2,1,20,97768,17
8,10,2,1,21,98421,17
8,10,2,1,22,98474,17
8,10,2,1,23,98069,17
8,10,2,1,24,98321,17
8,10,2,1,25,98004,17
8,10,2,1,26,99316,17
8,10,2,1,27,98762,17
8,10,2,1,28,98110,17
8,10,2,1,29,98799,17
8,10,2,1,30,95634,17
8,10,2,1,31,94382,17
8,10,2,1,32,96374,17
8,10,2,1,33,95168,17
8,10,2,1,34,96887,17
8,10,2,1,35,96241,17
8,10,2,1,36,95256,17
8,10,2,1,37,95749,17
8,10,2,1,38,96472,17
8,10,2,1,39,95899,17
8,10,2,1,40,96719,17
8,10,2,1,41,95932,17
8,10,2,1,42,96147,17
8,10,2,1,43,96757,17
8,10,2,1,44,96624,17
8,10,2,1,45,95852,17
8,10,2,1,46,96641,17
8,10,2,1,47,96551,17
8,10,2,1,48,96021,17
8,10,2,1,49,95816,17
8,10,2,1,50,95578,17
8,10,2,1,51,96517,17
8,10,2,1,52,96701,17
8,10,2,1,53,97057,17
8,10,2,1,54,97282,17
8,10,2,1,55,96669,17
8,10,2,1,56,96902,17
8,10,2,1,57,96590,17
8,10,2,1,58,97102,17
8,10,2,1,59,97632,17
8,10,2,1,60,93973,17
8,11,2,1,1,93742,3
8,11,2,1,2,94253,3
8,11,2,1,3,93835,3
8,11,2,1,4,94532,3
8,11,2,1,5,94417,3
8,11,2,1,6,93895,3
8,11,2,1,7,93910,3
8,11,2,1,8,94435,3
8,11,2,1,9,93883,3
8,11,2,1,10,94384,3
8,11,2,1,11,94148,3
8,11,2,1,12,94583,3
8,11,2,1,13,94357,3
8,11,2,1,14,94128,3
8,11,2,1,15,95132,3
8,11,2,1,16,94727,3
8,11,2,1,17,94625,3
8,11,2,1,18,94928,3
8,11,2,1,19,93875,3
8,11,2,1,20,95917,3
8,11,2,1,21,94878,3
8,11,2,1,22,93879,3
8,11,2,1,23,95604,3
8,11,2,1,24,94626,3
8,11,2,1,25,95628,3
8,11,2,1,26,95194,3
8,11,2,1,27,94352,3
8,11,2,1,28,95373,3
8,11,2,1,29,95387,3
8,11,2,1,30,92777,3
8,11,2,1,31,92497,3
8,11,2,1,32,91618,3
8,11,2,1,33,92856,3
8,11,2,1,34,92160,3
8,11,2,1,35,93342,3
8,11,2,1,36,92297,3
8,11,2,1,37,92426,3
8,11,2,1,38,92156,3
8,11,2,1,39,92380,3
8,11,2,1,40,92293,3
8,11,2,1,41,93371,3
8,11,2,1,42,92098,3
8,11,2,1,43,93281,3
8,11,2,1,44,93346,3
8,11,2,1,45,93689,3
8,11,2,1,46,93037,3
8,11,2,1,47,92524,3
8,11,2,1,48,93029,3
8,11,2,1,49,93487,3
8,11,2,1,50,93270,3
8,11,2,1,51,93472,3
8,11,2,1,52,94053,3
8,11,2,1,53,93692,3
8,11,2,1,54,93542,3
8,11,2,1,55,92514,3
8,11,2,1,56,93128,3
8,11,2,1,57,93381,3
8,11,2,1,58,92603,3
8,11,2,1,59,93115,3
8,11,2,1,60,90439,3
8,12,2,1,1,101802,19
8,12,2,1,2,103323,19
8,12,2,1,3,102237,19
8,12,2,1,4,102383,19
8,12,2,1,5,103155,19
8,12,2,1,6,103657,19
8,12,2,1,7,101903,19
8,12,2,1,8,102261,19
8,12,2,1,9,102579,19
8,12,2,1,10,102280,19
8,12,2,1,11,103216,19
8,12,2,1,12,102329,19
8,12,2,1,13,103560,19
8,12,2,1,14,103259,19
8,12,2,1,15,103614,19
8,12,2,1,16,102554,19
8,12,2,1,17,102867,19
8,12,2,1,18,103632,19
8,12,2,1,19,103587,19
8,12,2,1,20,103087,19
8,12,2,1,21,103221,19
8,12,2,1,22,103116,19
8,12,2,1,23,103317,19
8,12,2,1,24,102932,19
8,12,2,1,25,102895,19
8,12,2,1,26,104135,19
8,12,2,1,27,103520,19
8,12,2,1,28,104327,19
8,12,2,1,29,104075,19
8,12,2,1,30,100647,19
8,12,2,1,31,100136,19
8,12,2,1,32,99914,19
8,12,2,1,33,100388,19
8,12,2,1,34,101545,19
8,12,2,1,35,101244,19
8,12,2,1,36,100502,19
8,12,2,1,37,100616,19
8,12,2,1,38,100403,19
8,12,2,1,39,100116,19
8,12,2,1,40,101085,19
8,12,2,1,41,102040,19
8,12,2,1,42,102103,19
8,12,2,1,43,101532,19
8,12,2,1,44,100916,19
8,12,2,1,45,100503,19
8,12,2,1,46,101942,19
8,12,2,1,47,101665,19
8,12,2,1,48,101297,19
8,12,2,1,49,101260,19
8,12,2,1,50,101916,19
8,12,2,1,51,101180,19
8,12,2,1,52,101826,19
8,12,2,1,53,101073,19
8,12,2,1,54,103040,19
8,12,2,1,55,101479,19
8,12,2,1,56,102275,19
8,12,2,1,57,101307,19
8,12,2,1,58,101936,19
8,12,2,1,59,102572,19
8,12,2,1,60,99422,19
8,13,2,1,1,86400,8
8,13,2,1,2,87563,8
8,13,2,1,3,86744,8
8,13,2,1,4,87142,8
8,13,2,1,5,88041,8
8,13,2,1,6,86731,8
8,13,2,1,7,86720,8
8,13,2,1,8,87618,8
8,13,2,1,9,88080,8
8,13,2,1,10,86842,8
8,13,2,1,11,87824,8
8,13,2,1,12,87953,8
8,13,2,1,13,86755,8
8,13,2,1,14,88150,8
8,13,2,1,15,88234,8
8,13,2,1,16,87721,8
8,13,2,1,17,88506,8
8,13,2,1,18,88499,8
8,13,2,1,19,88058,8
8,13,2,1,20,87844,8
8,13,2,1,21,87645,8
8,13,2,1,22,88133,8
8,13,2,1,23,88467,8
8,13,2,1,24,88092,8
8,13,2,1,25,87256,8
8,13,2,1,26,88938,8
8,13,2,1,27,88477,8
8,13,2,1,28,88255,8
8,13,2,1,29,88886,8
8,13,2,1,30,86417,8
8,13,2,1,31,84423,8
8,13,2,1,32,85997,8
8,13,2,1,33,85166,8
8,13,2,1,34,86122,8
8,13,2,1,35,85994,8
8,13,2,1,36,86281,8
8,13,2,1,37,85792,8
8,13,2,1,38,85191,8
8,13,2,1,39,85910,8
8,13,2,1,40,86361,8
8,13,2,1,41,86696,8
8,13,2,1,42,85711,8
8,13,2,1,43,86795,8
8,13,2,1,44,86052,8
8,13,2,1,45,86576,8
8,13,2,1,46,86212,8
8,13,2,1,47,86586,8
8,13,2,1,48,86968,8
8,13,2,1,49,86015,8
8,13,2,1,50,86320,8
8,13,2,1,51,86776,8
8,13,2,1,52,87869,8
8,13,2,1,53,86375,8
8,13,2,1,54,87793,8
8,13,2,1,55,87823,8
8,13,2,1,56,86878,8
8,13,2,1,57,86831,8
8,13,2,1,58,86692,8
8,13,2,1,59,87034,8
8,13,2,1,60,83618,8
8,14,2,1,1,90138,3
8,14,2,1,2,89637,3
8,14,2,1,3,89301,3
8,14,2,1,4,89635,3
8,14,2,1,5,89750,3
8,14,2,1,6,89583,3
8,14,2,1,7,90904,3
8,14,2,1,8,90861,3
8,14,2,1,9,90995,3
8,14,2,1,10,90347,3
8,14,2,1,11,90447,3
8,14,2,1,12,90034,3
8,14,2,1,13,89988,3
8,14,2,1,14,90467,3
8,14,2,1,15,90829,3
8,14,2,1,16,91147,3
8,14,2,1,17,90335,3
8,14,2,1,18,90034,3
8,14,2,1,19,91067,3
8,14,2,1,20,89853,3
8,14,2,1,21,90783,3
8,14,2,1,22,90896,3
8,14,2,1,23,90714,3
8,14,2,1,24,90186,3
8,14,2,1,25,90820,3
8,14,2,1,26,91863,3
8,14,2,1,27,91393,3
8,14,2,1,28,91724,3
8,14,2,1,29,90596,3
8,14,2,1,30,88405,3
8,14,2,1,31,88372,3
8,14,2,1,32,88431,3
8,14,2,1,33,88702,3
8,14,2,1,34,88550,3
8,14,2,1,35,87938,3
8,14,2,1,36,88879,3
8,14,2,1,37,89041,3
8,14,2,1,38,89328,3
8,14,2,1,39,89399,3
8,14,2,1,40,89009,3
8,14,2,1,41,88258,3
8,14,2,1,42,88116,3
8,14,2,1,43,88810,3
8,14,2,1,44,89427,3
8,14,2,1,45,89444,3
8,14,2,1,46,89206,3
8,14,2,1,47,89102,3
8,14,2,1,48,90112,3
8,14,2,1,49,89503,3
8,14,2,1,50,89225,3
8,14,2,1,51,88999,3
8,14,2,1,52,88868,3
8,14,2,1,53,88869,3
8,14,2,1,54,88967,3
8,14,2,1,55,89655,3
8,14,2,1,56,89557,3
8,14,2,1,57,89454,3
8,14,2,1,58,90029,3
8,14,2,1,59,90609,3
8,14,2,1,60,86387,3
8,15,2,1,1,108113,8
8,15,2,1,2,107309,8
8,15,2,1,3,108585,8
8,15,2,1,4,108584,8
8,15,2,1,5,109209,8
